---------------------------------------------------------------------------------------------
Output for  sample-f.txt
---------------------------------------------------------------------------------------------
('total number of words=', 2978954)
('total number of distinct words=', 45509)
('popular_threshold_word=', 2276.0)
('common_threshold_l_word=', 21616.0)
('common_threshold_u_word=', 23893.0)
('rare_threshold_word=', 43233.0)
---------------------------------------------------------------------------------------------

Popular Words
+----+--------------+---------+
|Rank|Word          |Frequency|
|44811|vastare            |1        |
|44812|vastari            |1        |
|44813|vastness           |1        |
|44814|vates              |1        |
|44815|vatican            |1        |
|44816|vaudois            |1        |
|44817|vaughan            |1        |
|44818|vaunteth           |1        |
|44819|vaunting           |1        |
|44820|vaux               |1        |
|44821|vedas              |1        |
|44822|veered             |1        |
|44823|vega               |1        |
|44824|vegas              |1        |
|44825|vegetals           |1        |
|44826|vegetarians        |1        |
|44827|vegetating         |1        |
|44828|vehemency          |1        |
|44829|vehiculum          |1        |
|44830|veils              |1        |
|44831|veine              |1        |
|44832|veined             |1        |
|44833|vellum             |1        |
|44834|velly              |1        |
|44835|velocities         |1        |
|44836|velour             |1        |
|44837|veltran            |1        |
|44838|velut              |1        |
|44839|velveteen          |1        |
|44840|vely               |1        |
|44841|vend               |1        |
|44842|vendeen            |1        |
|44843|venders            |1        |
|44844|vendettas          |1        |
|44845|vendome            |1        |
|44846|vendor             |1        |
|44847|veneer             |1        |
|44848|venerability       |1        |
|44849|venerandi          |1        |
|44850|venerate           |1        |
|44851|venerated          |1        |
|44852|venerates          |1        |
|44853|venez              |1        |
|44854|venezuela          |1        |
|44855|vengeful           |1        |
|44856|vengence           |1        |
|44857|venial             |1        |
|44858|veniall            |1        |
|44859|venome             |1        |
|44860|venting            |1        |
|44861|ventre             |1        |
|44862|ventriloqui        |1        |
|44863|venturous          |1        |
|44864|venu               |1        |
|44865|venue              |1        |
|44866|veracities         |1        |
|44867|verball            |1        |
|44868|verbally           |1        |
|44869|verbatim           |1        |
|44870|verbiage           |1        |
|44871|verbose            |1        |
|44872|verceil            |1        |
|44873|verdicts           |1        |
|44874|verdure            |1        |
|44875|vere               |1        |
|44876|verger             |1        |
|44877|vergilian          |1        |
|44878|verifications      |1        |
|44879|veris              |1        |
|44880|veritas            |1        |
|44881|verlobung          |1        |
|44882|vermine            |1        |
|44883|vernacular         |1        |
|44884|veronica           |1        |
|44885|versa              |1        |
|44886|versatile          |1        |
|44887|versatility        |1        |
|44888|versura            |1        |
|44889|vert               |1        |
|44890|vertebra           |1        |
|44891|vertigos           |1        |
|44892|vespers            |1        |
|44893|vesselward         |1        |
|44894|vestigia           |1        |
|44895|vestigias          |1        |
|44896|vestures           |1        |
|44897|vexes              |1        |
|44898|viam               |1        |
|44899|vibit              |1        |
|44900|vicariates         |1        |
|44901|vicarious          |1        |
|44902|vicars             |1        |
|44903|viceregal          |1        |
|44904|vici               |1        |
|44905|viciousness        |1        |
|44906|vicit              |1        |
|44907|vicont             |1        |
|44908|victimes           |1        |
|44909|victimised         |1        |
|44910|victorian          |1        |
|44911|victualling        |1        |
|44912|videri             |1        |
|44913|vidocq             |1        |
|44914|vie                |1        |
|44915|viejo              |1        |
|44916|vigil              |1        |
|44917|vigny              |1        |
|44918|viking             |1        |
|44919|vilaines           |1        |
|44920|vilifying          |1        |
|44921|vilikins           |1        |
|44922|villager           |1        |
|44923|villaine           |1        |
|44924|villalobos         |1        |
|44925|villamanrique      |1        |
|44926|villanueva         |1        |
|44927|villard            |1        |
|44928|vincente           |1        |
|44929|vincenzo           |1        |
|44930|vindicare          |1        |
|44931|vindictively       |1        |
|44932|vinerian           |1        |
|44933|vingt              |1        |
|44934|vintners           |1        |
|44935|violations         |1        |
|44936|violators          |1        |
|44937|virago             |1        |
|44938|virgilii           |1        |
|44939|virgilio           |1        |
|44940|virgilium          |1        |
|44941|virgilius          |1        |
|44942|virginians         |1        |
|44943|viri               |1        |
|44944|virtual            |1        |
|44945|virtuosi           |1        |
|44946|virtuosos          |1        |
|44947|virtutum           |1        |
|44948|vis                |1        |
|44949|visard             |1        |
|44950|visayas            |1        |
|44951|viscera            |1        |
|44952|viscid             |1        |
|44953|viscous            |1        |
|44954|visionariness      |1        |
|44955|visiteth           |1        |
|44956|vistas             |1        |
|44957|visuntur           |1        |
|44958|vitam              |1        |
|44959|vitellion          |1        |
|44960|vitiorum           |1        |
|44961|vitiousness        |1        |
|44962|vitriol            |1        |
|44963|vittorio           |1        |
|44964|vituperation       |1        |
|44965|vituperative       |1        |
|44966|vivan              |1        |
|44967|viventis           |1        |
|44968|vividness          |1        |
|44969|vivified           |1        |
|44970|viviparous         |1        |
|44971|vizcaya            |1        |
|44972|vizz               |1        |
|44973|vladimir           |1        |
|44974|vltima             |1        |
|44975|vnbraced           |1        |
|44976|vnder              |1        |
|44977|voages             |1        |
|44978|vobis              |1        |
|44979|vocabilary         |1        |
|44980|vocabulum          |1        |
|44981|vocations          |1        |
|44982|vodka              |1        |
|44983|voicing            |1        |
|44984|voids              |1        |
|44985|voila              |1        |
|44986|volitio            |1        |
|44987|volksstem          |1        |
|44988|volney             |1        |
|44989|volontiers         |1        |
|44990|volos              |1        |
|44991|vols               |1        |
|44992|volta              |1        |
|44993|voluit             |1        |
|44994|voluminously       |1        |
|44995|voluntaries        |1        |
|44996|voluntarios        |1        |
|44997|voluntas           |1        |
|44998|voluntate          |1        |
|44999|vomiteth           |1        |
|45000|vomits             |1        |
