---------------------------------------------------------------------------------------------
Output for  sample-g.txt
---------------------------------------------------------------------------------------------
('total number of words=', 2096932)
('total number of distinct words=', 36767)
('popular_threshold_word=', 1839.0)
('common_threshold_l_word=', 17464.0)
('common_threshold_u_word=', 19303.0)
('rare_threshold_word=', 34928.0)
---------------------------------------------------------------------------------------------

Popular Words
+----+--------------+---------+
|Rank|Word          |Frequency|
|1123|private       |179      |
|1124|journey       |178      |
|1125|move          |178      |
|1126|seven         |178      |
|1127|fixed         |177      |
|1128|honourable    |177      |
|1129|necessary     |177      |
|1130|perceive      |177      |
|1131|neck          |176      |
|1132|portia        |176      |
|1133|suffer        |176      |
|1134|tale          |176      |
|1135|bolingbroke   |175      |
|1136|chivalry      |175      |
|1137|liberty       |175      |
|1138|memory        |175      |
|1139|parolles      |175      |
|1140|sudden        |175      |
|1141|worst         |175      |
|1142|entreat       |174      |
|1143|excuse        |174      |
|1144|fetch         |174      |
|1145|kings         |174      |
|1146|laws          |174      |
|1147|meeting       |174      |
|1148|pure          |174      |
|1149|speaks        |174      |
|1150|choose        |173      |
|1151|knave         |173      |
|1152|post          |173      |
|1153|shepherd      |173      |
|1154|chief         |172      |
|1155|condition     |172      |
|1156|future        |172      |
|1157|hide          |172      |
|1158|needs         |172      |
|1159|prison        |172      |
|1160|shows         |172      |
|1161|teeth         |172      |
|1162|win           |172      |
|1163|believed      |171      |
|1164|counsel       |171      |
|1165|cross         |171      |
|1166|measure       |171      |
|1167|although      |170      |
|1168|drawn         |170      |
|1169|dream         |170      |
|1170|learned       |170      |
|1171|proof         |170      |
|1172|determined    |169      |
|1173|enemies       |169      |
|1174|follows       |169      |
|1175|glass         |169      |
|1176|mentioned     |169      |
|1177|minutes       |169      |
|1178|offence       |169      |
|1179|orlando       |169      |
|1180|paris         |169      |
|1181|telling       |169      |
|1182|throw         |169      |
|1183|alive         |168      |
|1184|attempt       |168      |
|1185|barber        |168      |
|1186|joseph        |168      |
|1187|match         |168      |
|1188|mere          |168      |
|1189|society       |168      |
|1190|theseus       |168      |
|1191|aid           |167      |
|1192|birth         |167      |
|1193|copyright     |167      |
|1194|during        |167      |
|1195|slave         |167      |
|1196|top           |167      |
|1197|count         |166      |
|1198|fame          |166      |
|1199|information   |166      |
|1200|pleasant      |166      |
|1201|suddenly      |166      |
|1202|teach         |166      |
|1203|united        |166      |
|1204|moor          |165      |
|1205|raised        |165      |
|1206|reading       |165      |
|1207|wicked        |165      |
|1208|writing       |165      |
|1209|circumstances |164      |
|1210|degree        |164      |
|1211|loving        |164      |
|1212|perfectly     |164      |
|1213|advice        |163      |
|1214|asleep        |163      |
|1215|demetrius     |163      |
|1216|embrace       |163      |
|1217|hers          |163      |
|1218|horses        |163      |
|1219|imogen        |163      |
|1220|island        |163      |
|1221|saint         |163      |
|1222|folly         |162      |
|1223|leonato       |162      |
|1224|achilles      |161      |
|1225|bless         |161      |
|1226|blind         |161      |
|1227|mancha        |161      |
|1228|shadow        |161      |
|1229|sovereign     |161      |
|1230|virtuous      |161      |
|1231|wishes        |161      |
|1232|beatrice      |160      |
|1233|expect        |160      |
|1234|fie           |160      |
|1235|fortunes      |160      |
|1236|hareton       |160      |
|1237|keeping       |160      |
|1238|northumberland|160      |
|1239|oft           |160      |
|1240|title         |160      |
|1241|foolish       |159      |
|1242|hartfield     |159      |
|1243|merely        |159      |
|1244|otherwise     |159      |
|1245|proceed       |159      |
|1246|real          |159      |
|1247|supposed      |159      |
|1248|tree          |159      |
|1249|wretched      |159      |
|1250|government    |158      |
|1251|hark          |158      |
|1252|license       |158      |
|1253|flying        |157      |
|1254|heads         |157      |
|1255|imagine       |157      |
|1256|legs          |157      |
|1257|melancholy    |157      |
|1258|opened        |157      |
|1259|slain         |157      |
|1260|talbot        |157      |
|1261|twice         |157      |
|1262|ease          |156      |
|1263|hopes         |156      |
|1264|methinks      |156      |
|1265|quarrel       |156      |
|1266|shake         |156      |
|1267|stone         |156      |
|1268|anger         |155      |
|1269|camilla       |155      |
|1270|countess      |155      |
|1271|fare          |155      |
|1272|forgive       |155      |
|1273|horatio       |155      |
|1274|march         |155      |
|1275|persons       |155      |
|1276|toboso        |155      |
|1277|wives         |155      |
|1278|won           |155      |
|1279|bottom        |154      |
|1280|calls         |154      |
|1281|deserve       |154      |
|1282|enobarbus     |154      |
|1283|madness       |154      |
|1284|rain          |154      |
|1285|sworn         |154      |
|1286|temper        |154      |
|1287|absence       |153      |
|1288|across        |153      |
|1289|caught        |153      |
|1290|deliver       |153      |
|1291|earl          |153      |
|1292|exactly       |153      |
|1293|getting       |153      |
|1294|minute        |153      |
|1295|particularly  |153      |
|1296|placed        |153      |
|1297|promised      |153      |
|1298|stir          |153      |
|1299|talked        |153      |
|1300|copy          |152      |
|1301|cruel         |152      |
|1302|escape        |152      |
|1303|loud          |152      |
|1304|places        |152      |
|1305|rate          |152      |
|1306|week          |152      |
|1307|wherefore     |152      |
|1308|agree         |151      |
|1309|difference    |151      |
|1310|glory         |151      |
|1311|repeated      |151      |
|1312|summer        |151      |
|1313|ago           |150      |
|1314|blame         |150      |
|1315|choice        |150      |
|1316|courage       |150      |
|1317|donations     |150      |
|1318|edmund        |150      |
|1319|leontes       |150      |
|1320|lived         |150      |
|1321|niece         |150      |
|1322|ones          |150      |
|1323|scarcely      |150      |
|1324|valour        |150      |
|1325|vile          |150      |
|1326|weary         |150      |
|1327|wide          |150      |
|1328|ancient       |149      |
|1329|bears         |149      |
|1330|behaviour     |149      |
|1331|cardinal      |149      |
|1332|carriage      |149      |
|1333|considered    |149      |
|1334|contrary      |149      |
|1335|disposition   |149      |
|1336|leaves        |149      |
|1337|nose          |149      |
|1338|roman         |149      |
|1339|v             |149      |
|1340|widow         |149      |
|1341|withal        |149      |
|1342|bearing       |148      |
|1343|broke         |148      |
|1344|flowers       |148      |
|1345|kitchen       |148      |
|1346|matters       |148      |
|1347|pains         |148      |
|1348|perceived     |148      |
|1349|sport         |148      |
|1350|traitor       |148      |
|1351|bade          |147      |
|1352|below         |147      |
|1353|drawing       |147      |
|1354|dread         |147      |
|1355|fingers       |147      |
|1356|perfect       |147      |
|1357|shape         |147      |
|1358|trees         |147      |
|1359|clothes       |146      |
|1360|colour        |146      |
|1361|confidence    |146      |
|1362|especially    |146      |
|1363|faults        |146      |
|1364|golden        |146      |
|1365|hastings      |146      |
|1366|issue         |146      |
|1367|line          |146      |
|1368|olivia        |146      |
|1369|spring        |146      |
|1370|stopped       |146      |
|1371|supper        |146      |
|1372|wars          |146      |
|1373|wisdom        |146      |
|1374|dance         |145      |
|1375|lying         |145      |
|1376|mortal        |145      |
|1377|salisbury     |145      |
|1378|somerset      |145      |
|1379|walls         |145      |
|1380|buy           |144      |
|1381|dry           |144      |
|1382|hostess       |144      |
|1383|julia         |144      |
|1384|murder        |144      |
|1385|sirrah        |144      |
|1386|armour        |143      |
|1387|princes       |143      |
|1388|property      |143      |
|1389|provided      |143      |
|1390|anon          |142      |
|1391|approach      |142      |
|1392|cave          |142      |
|1393|friendship    |142      |
|1394|middle        |142      |
|1395|sharp         |142      |
|1396|smoke         |142      |
|1397|thinks        |142      |
|1398|viola         |142      |
|1399|william       |142      |
|1400|allowed       |141      |
|1401|capulet       |141      |
|1402|corner        |141      |
|1403|enjoy         |141      |
|1404|liege         |141      |
|1405|prospero      |141      |
