---------------------------------------------------------------------------------------------
Output for  sample-d.txt
---------------------------------------------------------------------------------------------
('total number of words=', 2948155)
('total number of distinct words=', 57120)
('popular_threshold_word=', 2856.0)
('common_threshold_l_word=', 27132.0)
('common_threshold_u_word=', 29988.0)
('rare_threshold_word=', 54264.0)
---------------------------------------------------------------------------------------------

Popular Words
+----+---------------+---------+
|Rank|Word           |Frequency|
|1128|various        |239      |
|1129|lear           |238      |
|1130|move           |238      |
|1131|tale           |238      |
|1132|visit          |238      |
|1133|reading        |237      |
|1134|souls          |237      |
|1135|taste          |237      |
|1136|afraid         |236      |
|1137|miles          |236      |
|1138|paint          |236      |
|1139|proposed       |236      |
|1140|beseech        |235      |
|1141|fingers        |235      |
|1142|information    |235      |
|1143|minutes        |235      |
|1144|streets        |235      |
|1145|study          |235      |
|1146|subjects       |235      |
|1147|supposed       |235      |
|1148|tender         |235      |
|1149|valentine      |235      |
|1150|angry          |234      |
|1151|vain           |234      |
|1152|clarence       |233      |
|1153|emilia         |233      |
|1154|gracious       |233      |
|1155|iv             |233      |
|1156|opposite       |233      |
|1157|stranger       |233      |
|1158|laugh          |232      |
|1159|loose          |232      |
|1160|madame         |232      |
|1161|merely         |231      |
|1162|safe           |231      |
|1163|stubb          |231      |
|1164|taught         |231      |
|1165|throw          |231      |
|1166|beat           |230      |
|1167|cabinet        |230      |
|1168|double         |230      |
|1169|forms          |230      |
|1170|sought         |230      |
|1171|sovereign      |230      |
|1172|wealth         |230      |
|1173|writing        |230      |
|1174|choose         |229      |
|1175|island         |229      |
|1176|prisoner       |229      |
|1177|trial          |229      |
|1178|modern         |228      |
|1179|nation         |228      |
|1180|officers       |228      |
|1181|philosophy     |228      |
|1182|shot           |228      |
|1183|venice         |228      |
|1184|angelo         |227      |
|1185|honourable     |227      |
|1186|lest           |227      |
|1187|warm           |227      |
|1188|cassius        |226      |
|1189|conscience     |226      |
|1190|desdemona      |226      |
|1191|months         |226      |
|1192|ordinary       |226      |
|1193|princess       |226      |
|1194|summer         |226      |
|1195|yield          |226      |
|1196|caught         |225      |
|1197|christian      |225      |
|1198|cross          |225      |
|1199|equally        |225      |
|1200|farm           |225      |
|1201|fashion        |225      |
|1202|legislative    |225      |
|1203|noise          |225      |
|1204|raised         |225      |
|1205|usual          |225      |
|1206|canst          |224      |
|1207|entered        |224      |
|1208|minds          |224      |
|1209|neck           |224      |
|1210|spent          |224      |
|1211|twice          |224      |
|1212|west           |224      |
|1213|alive          |223      |
|1214|birth          |223      |
|1215|condition      |223      |
|1216|deny           |223      |
|1217|dromio         |223      |
|1218|needs          |223      |
|1219|aberdeen       |222      |
|1220|generally      |222      |
|1221|rain           |222      |
|1222|spoken         |222      |
|1223|flowers        |221      |
|1224|hang           |221      |
|1225|ideas          |221      |
|1226|instance       |221      |
|1227|kings          |221      |
|1228|sign           |221      |
|1229|surely         |221      |
|1230|direction      |220      |
|1231|filled         |220      |
|1232|heavens        |220      |
|1233|pistol         |220      |
|1234|proteus        |220      |
|1235|rough          |220      |
|1236|antipholus     |219      |
|1237|blessed        |219      |
|1238|brothers       |219      |
|1239|deed           |219      |
|1240|main           |219      |
|1241|names          |219      |
|1242|otherwise      |219      |
|1243|republic       |219      |
|1244|result         |219      |
|1245|yea            |219      |
|1246|memory         |218      |
|1247|palmerston     |218      |
|1248|slave          |218      |
|1249|appearance     |217      |
|1250|delight        |217      |
|1251|haste          |217      |
|1252|nations        |217      |
|1253|palamon        |217      |
|1254|regarded       |217      |
|1255|shape          |217      |
|1256|share          |217      |
|1257|special        |217      |
|1258|witness        |217      |
|1259|bastard        |216      |
|1260|dull           |216      |
|1261|finally        |216      |
|1262|immediately    |216      |
|1263|proceed        |216      |
|1264|reasons        |216      |
|1265|tall           |216      |
|1266|chair          |215      |
|1267|contrary       |215      |
|1268|coriolanus     |215      |
|1269|count          |215      |
|1270|glory          |215      |
|1271|shut           |215      |
|1272|woe            |215      |
|1273|reached        |214      |
|1274|tax            |214      |
|1275|titus          |214      |
|1276|governments    |213      |
|1277|hearing        |213      |
|1278|holding        |213      |
|1279|provided       |213      |
|1280|representatives|213      |
|1281|song           |213      |
|1282|speaks         |213      |
|1283|won            |213      |
|1284|fixed          |212      |
|1285|warrant        |212      |
|1286|buy            |211      |
|1287|duties         |211      |
|1288|f              |211      |
|1289|host           |211      |
|1290|scarcely       |211      |
|1291|talking        |211      |
|1292|teeth          |211      |
|1293|bosom          |210      |
|1294|imagine        |210      |
|1295|north          |210      |
|1296|weep           |210      |
|1297|beside         |209      |
|1298|conversation   |209      |
|1299|dry            |209      |
|1300|leaving        |209      |
|1301|observed       |209      |
|1302|allow          |208      |
|1303|allowed        |208      |
|1304|archive        |208      |
|1305|bardolph       |208      |
|1306|mortal         |208      |
|1307|provide        |208      |
|1308|situation      |208      |
|1309|toby           |208      |
|1310|access         |207      |
|1311|calls          |207      |
|1312|leaves         |207      |
|1313|petruchio      |207      |
|1314|sail           |207      |
|1315|tone           |207      |
|1316|admit          |206      |
|1317|complete       |206      |
|1318|shows          |206      |
|1319|steps          |206      |
|1320|waiting        |206      |
|1321|weary          |206      |
|1322|beneath        |205      |
|1323|didst          |205      |
|1324|poet           |205      |
|1325|rate           |205      |
|1326|shoulder       |205      |
|1327|thirty         |205      |
|1328|weight         |205      |
|1329|aid            |204      |
|1330|bearing        |204      |
|1331|civil          |204      |
|1332|hector         |204      |
|1333|loving         |204      |
|1334|minister       |204      |
|1335|rising         |204      |
|1336|considerable   |203      |
|1337|helena         |203      |
|1338|ireland        |203      |
|1339|passage        |203      |
|1340|start          |203      |
|1341|arcite         |202      |
|1342|commons        |202      |
|1343|expected       |202      |
|1344|friar          |202      |
|1345|juliet         |202      |
|1346|bent           |201      |
|1347|desires        |201      |
|1348|entirely       |201      |
|1349|finished       |201      |
|1350|garden         |201      |
|1351|keeping        |201      |
|1352|majority       |201      |
|1353|practice       |201      |
|1354|servants       |201      |
|1355|harm           |200      |
|1356|hurt           |200      |
|1357|kent           |200      |
|1358|labour         |200      |
|1359|swift          |200      |
|1360|unjust         |200      |
|1361|affection      |199      |
|1362|benedick       |199      |
